System.TimeCreated_attributes.SystemTime,EventData.CommandLine,EventData.Company,EventData.CreationUtcTime,EventData.CurrentDirectory,EventData.Description,EventData.DestinationHostname,EventData.DestinationIp,EventData.DestinationIsIpv6,EventData.DestinationPort,EventData.DestinationPortName,EventData.Details,EventData.EventType,EventData.FileVersion,EventData.Hashes,EventData.Image,EventData.Initiated,EventData.IntegrityLevel,EventData.LogonGuid,EventData.LogonId,EventData.OriginalFileName,EventData.ParentCommandLine,EventData.ParentImage,EventData.ParentProcessGuid,EventData.ParentProcessId,EventData.ParentUser,EventData.ProcessGuid,EventData.ProcessId,EventData.Product,EventData.Protocol,EventData.RuleName,EventData.SourceHostname,EventData.SourceIp,EventData.SourceIsIpv6,EventData.SourcePort,EventData.SourcePortName,EventData.TargetFilename,EventData.TargetObject,EventData.TerminalSessionId,EventData.User,EventData.UtcTime,System.Channel,System.Computer,System.Correlation,System.EventID,System.EventRecordID,System.Execution_attributes.ProcessID,System.Execution_attributes.ThreadID,System.Keywords,System.Level,System.Opcode,System.Provider_attributes.Guid,System.Provider_attributes.Name,System.Security_attributes.UserID,System.Task,System.Version
2023-02-10T07:30:08.331092Z,C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Services,,,,,,,,10.0.17763.3346 (WinBuild.160101.0800),"MD5=4DD18F001AC31D5F48F50F99E4AA1761,SHA256=2B105FB153B1BCD619B95028612B3A93C60B953EEF6837D3BB0099E4207AAF6B,IMPHASH=247B9220E5D9B720A82B2C8B5069AD69",C:\Windows\System32\svchost.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,svchost.exe,C:\Windows\system32\services.exe,C:\Windows\System32\services.exe,FF8B6A41-D5BE-63E5-0B00-000000000200,676,NT AUTHORITY\SYSTEM,FF8B6A41-F280-63E5-5401-000000000200,1648,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:08.330,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,664,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:08.355720Z,C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService,Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Services,,,,,,,,10.0.17763.3346 (WinBuild.160101.0800),"MD5=4DD18F001AC31D5F48F50F99E4AA1761,SHA256=2B105FB153B1BCD619B95028612B3A93C60B953EEF6837D3BB0099E4207AAF6B,IMPHASH=247B9220E5D9B720A82B2C8B5069AD69",C:\Windows\System32\svchost.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,svchost.exe,C:\Windows\system32\services.exe,C:\Windows\System32\services.exe,FF8B6A41-D5BE-63E5-0B00-000000000200,676,NT AUTHORITY\SYSTEM,FF8B6A41-F280-63E5-5501-000000000200,2148,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:08.353,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,665,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:08.391500Z,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Tasks,,,,,,,,10.0.17763.1852 (WinBuild.160101.0800),"MD5=8BD7B08DA6BCA54DF9B595E4D9281BEB,SHA256=DE85F29A8BC7219F10A4AC88654C3901ABC329D7505B21CD95CBF780D1EBCCF4,IMPHASH=9839C7FD9649496B162F72128209528A",C:\Windows\System32\taskhostw.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,taskhostw.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F280-63E5-5601-000000000200,1892,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:08.389,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,666,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:08.398276Z,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c",Microsoft Corporation,,C:\Windows\system32\,Microsoft Edge Update,,,,,,,,1.3.173.45,"MD5=AE0BD70D0D7E467457B9E39B29F78410,SHA256=4D9F16B00BDA1DB65B68CB486F7AE1BF5B32AEDF7FD335E4A8EF2FA087870986,IMPHASH=CD3B2D99C6655A5D4A14E30E380F5BF9",C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,msedgeupdate.dll,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F280-63E5-5701-000000000200,1292,Microsoft Edge Update,,-,,,,,,,,0,NT AUTHORITY\SYSTEM,2023-02-10 07:30:08.390,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,667,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:08.418509Z,taskhostw.exe,Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Tasks,,,,,,,,10.0.17763.1852 (WinBuild.160101.0800),"MD5=8BD7B08DA6BCA54DF9B595E4D9281BEB,SHA256=DE85F29A8BC7219F10A4AC88654C3901ABC329D7505B21CD95CBF780D1EBCCF4,IMPHASH=9839C7FD9649496B162F72128209528A",C:\Windows\System32\taskhostw.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,taskhostw.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F280-63E5-5801-000000000200,2100,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:08.411,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,668,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:08.503507Z,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Tasks,,,,,,,,10.0.17763.1852 (WinBuild.160101.0800),"MD5=8BD7B08DA6BCA54DF9B595E4D9281BEB,SHA256=DE85F29A8BC7219F10A4AC88654C3901ABC329D7505B21CD95CBF780D1EBCCF4,IMPHASH=9839C7FD9649496B162F72128209528A",C:\Windows\System32\taskhostw.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,taskhostw.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F280-63E5-5901-000000000200,3908,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:08.498,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,669,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:08.528856Z,taskhostw.exe,Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Tasks,,,,,,,,10.0.17763.1852 (WinBuild.160101.0800),"MD5=8BD7B08DA6BCA54DF9B595E4D9281BEB,SHA256=DE85F29A8BC7219F10A4AC88654C3901ABC329D7505B21CD95CBF780D1EBCCF4,IMPHASH=9839C7FD9649496B162F72128209528A",C:\Windows\System32\taskhostw.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,taskhostw.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F280-63E5-5A01-000000000200,1752,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:08.527,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,670,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:08.660325Z,C:\Windows\system32\userinit.exe,Microsoft Corporation,,C:\Windows\system32\,Userinit Logon Application,,,,,,,,10.0.17763.2989 (WinBuild.160101.0800),"MD5=DF836E6145C8CCA28DDFC8F6CCBE78C9,SHA256=D3F1CEC588C2E0FD3CBD913B0AF988A6E4EC2D700A52F3A3112D72506B75C7E2,IMPHASH=8419D97ABDFEB6C320F0C39028647572",C:\Windows\System32\userinit.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,USERINIT.EXE,winlogon.exe,C:\Windows\System32\winlogon.exe,FF8B6A41-F27D-63E5-4A01-000000000200,5620,NT AUTHORITY\SYSTEM,FF8B6A41-F280-63E5-5B01-000000000200,6884,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:08.659,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,671,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:08.703088Z,C:\Windows\Explorer.EXE,Microsoft Corporation,,C:\Windows\system32\,Windows Explorer,,,,,,,,10.0.17763.3113 (WinBuild.160101.0800),"MD5=BBE3017916BF2DB64B5E6B251468082E,SHA256=9E3BD0DA2531CDFE3499C82C729B74FA9E49AB2397CA37FCD3D93D650C812DDD,IMPHASH=E320D3313A399467D02924191A7D3D11",C:\Windows\explorer.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,EXPLORER.EXE,C:\Windows\system32\userinit.exe,C:\Windows\System32\userinit.exe,FF8B6A41-F280-63E5-5B01-000000000200,6884,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F280-63E5-5C01-000000000200,6768,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:08.698,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,672,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:08.991703Z,C:\Windows\System32\smartscreen.exe -Embedding,Microsoft Corporation,,C:\Windows\system32\,Windows Defender SmartScreen,,,,,,,,10.0.17763.3650 (WinBuild.160101.0800),"MD5=6417A69D5A7DC492924B98282CAEB232,SHA256=008EEBD8C1887CF86BDCDF1FED29D0E1996BC00C9BD6A07C519D1156AA5E26E6,IMPHASH=B780C96EBB53CF24EC4ECD54DBDC2569",C:\Windows\System32\smartscreen.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,smartscreen.exe,-,-,00000000-0000-0000-0000-000000000000,840,-,FF8B6A41-F280-63E5-5D01-000000000200,5988,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:08.990,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,673,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:09.118191Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --configure-user-settings --verbose-logging --system-level --msedge --channel=stable",Microsoft Corporation,,C:\Windows\system32\,Microsoft Edge Installer,,,,,,,,110.0.1587.41,"MD5=15CA7BFAA773027EB5F875AC438FC4CC,SHA256=6404E0BC5F956BDFBBB2771ACC1194FD25A996FB7835DE1729738173B5A4530B,IMPHASH=2D6D31FE041F7B31FB594434BDB9F88A",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,setup.exe,C:\Windows\Explorer.EXE,C:\Windows\explorer.exe,FF8B6A41-F280-63E5-5C01-000000000200,6768,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F281-63E5-5E01-000000000200,1364,Microsoft Edge Installer,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:09.116,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,674,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:09.231106Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --msedge --channel=stable --system-level --verbose-logging --installerdata=""C:\Program Files (x86)\Microsoft\Edge\Application\master_preferences"" --create-shortcuts=1 --install-level=0",Microsoft Corporation,,C:\Windows\system32\,Microsoft Edge Installer,,,,,,,,110.0.1587.41,"MD5=15CA7BFAA773027EB5F875AC438FC4CC,SHA256=6404E0BC5F956BDFBBB2771ACC1194FD25A996FB7835DE1729738173B5A4530B,IMPHASH=2D6D31FE041F7B31FB594434BDB9F88A",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,setup.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --configure-user-settings --verbose-logging --system-level --msedge --channel=stable",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,FF8B6A41-F281-63E5-5E01-000000000200,1364,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F281-63E5-6001-000000000200,2448,Microsoft Edge Installer,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:09.227,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,675,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:09.466395Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --msedge --channel=stable --launch-msedge-after-unlock --verbose-logging --system-level",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\,Microsoft Edge Installer,,,,,,,,110.0.1587.41,"MD5=15CA7BFAA773027EB5F875AC438FC4CC,SHA256=6404E0BC5F956BDFBBB2771ACC1194FD25A996FB7835DE1729738173B5A4530B,IMPHASH=2D6D31FE041F7B31FB594434BDB9F88A",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,setup.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --configure-user-settings --verbose-logging --system-level --msedge --channel=stable",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,FF8B6A41-F281-63E5-5E01-000000000200,1364,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F281-63E5-6101-000000000200,6304,Microsoft Edge Installer,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:09.464,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,676,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:09.739494Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --msedge --channel=stable --launch-msedge-after-unlock --verbose-logging --system-level",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,FF8B6A41-F281-63E5-6101-000000000200,6304,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F281-63E5-6201-000000000200,4016,Microsoft Edge,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:09.524,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,677,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:09.808539Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\gerald\AppData\Local\Microsoft\Edge\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\gerald\AppData\Local\Microsoft\Edge\User Data\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=110.0.5481.77 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 ""--annotation=prod=Microsoft Edge"" --annotation=ver=110.0.1587.41 --initial-client-data=0xf4,0xf8,0xfc,0xf0,0x104,0x7fff14277750,0x7fff14277760,0x7fff14277770",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,FF8B6A41-F281-63E5-6201-000000000200,4016,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F281-63E5-6301-000000000200,6568,Microsoft Edge,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:09.807,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,678,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:12.444729Z,"""ctfmon.exe""",Microsoft Corporation,,C:\Windows\system32\,CTF Loader,,,,,,,,10.0.17763.1 (WinBuild.160101.0800),"MD5=AFE653CCC2592633C22DD5DA4124AB59,SHA256=2D88AB60714D7CAA53B06653CDD31E14093121CEBF3BB7EB7CA0F1B9F04A3A8A,IMPHASH=6FD43544FB51C12382CAD7C88F550240",C:\Windows\System32\ctfmon.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,CTFMON.EXE,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TabletInputService,C:\Windows\System32\svchost.exe,FF8B6A41-D5C5-63E5-5700-000000000200,4716,NT AUTHORITY\SYSTEM,FF8B6A41-F284-63E5-6801-000000000200,7052,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:12.438,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,679,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:18.252884Z,"C:\Windows\System32\rundll32.exe C:\Windows\System32\shell32.dll,SHCreateLocalServerRunDll {9aa46009-3ce0-458a-a354-715610a075e6} -Embedding",Microsoft Corporation,,C:\Windows\system32\,Windows host process (Rundll32),,,,,,,,10.0.17763.1697 (WinBuild.160101.0800),"MD5=80F8E0C26028E83F1EF371D7B44DE3DF,SHA256=9F1E56A3BF293AC536CF4B8DAD57040797D62DBB0CA19C4ED9683B5565549481,IMPHASH=F27A7FC3A53E74F45BE370131953896A",C:\Windows\System32\rundll32.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,RUNDLL32.EXE,-,-,00000000-0000-0000-0000-000000000000,840,-,FF8B6A41-F28A-63E5-6B01-000000000200,2204,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:18.247,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,680,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:22.655088Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=gpu-process --gpu-preferences=UAAAAAAAAADgAAAYAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAEgAAAAAAAAASAAAAAAAAAAYAAAAAgAAABAAAAAAAAAAGAAAAAAAAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAABAAAADgAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1988 --field-trial-handle=2116,i,2689899378805519605,6380804971203908794,131072 /prefetch:2",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Low,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,FF8B6A41-F281-63E5-6201-000000000200,4016,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F28E-63E5-6D01-000000000200,5772,Microsoft Edge,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:22.653,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,681,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:22.659713Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --mojo-platform-channel-handle=2340 --field-trial-handle=2116,i,2689899378805519605,6380804971203908794,131072 /prefetch:3",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,FF8B6A41-F281-63E5-6201-000000000200,4016,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F28E-63E5-6E01-000000000200,6148,Microsoft Edge,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:22.658,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,682,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:30:22.694758Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=2576 --field-trial-handle=2116,i,2689899378805519605,6380804971203908794,131072 /prefetch:8",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Low,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,FF8B6A41-F281-63E5-6201-000000000200,4016,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F28E-63E5-6F01-000000000200,3612,Microsoft Edge,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:30:22.691,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,683,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
